ROI,Dev Factor,Rsi period,Rsi low,Rsi high,Bollinger Period,Gain value
score,pfast,pslow,high_low_period,high_low_error,gain_value
0.009357375000000048,17,26,5,0.9,1.0
0.017998374999999983,17,26,5,0.9,1.5
0.005758500000000023,17,29,5,0.1,1.0
0.005758500000000023,17,29,5,0.1,1.5
0.014126249999999953,17,29,5,0.2,1.0
0.014126249999999953,17,29,5,0.2,1.5
0.00885124999999992,17,29,5,0.3,1.0
0.017301249999999907,17,29,5,0.3,1.5
0.007651249999999873,17,29,5,0.4,1.0
0.016101249999999862,17,29,5,0.4,1.5
0.007651249999999873,17,29,5,0.5,1.0
0.016101249999999862,17,29,5,0.5,1.5
0.007651249999999873,17,29,5,0.6,1.0
0.016101249999999862,17,29,5,0.6,1.5
0.007651249999999873,17,29,5,0.7,1.0
0.016101249999999862,17,29,5,0.7,1.5
0.007651249999999873,17,29,5,0.8,1.0
0.016101249999999862,17,29,5,0.8,1.5
0.007651249999999873,17,29,5,0.9,1.0
0.016101249999999862,17,29,5,0.9,1.5
